Label,Headline,Body,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,istana melarang sholat mesjid baiturrahim istana,"Sebuah akun Instagram @MjhdHmsID memposting hoax yang berbunyi: Breaking News! Istana Melarang Sholat. Dan dibawahnya ada teks lain yang berbunyi: Pegawai dilingkungan istana skr sdh mulai resah, krn sholat di masjid Baiturahim istana selain jumatan sdh tdk boleh ada yg sholat disitu, tdk boleh ada suara adzan lagi kalau masuk waktu sholat, ini benar2 sdh kelewatan komunis biadab.! Sumber: https://www.instagram.com/p/BQNaf_kBQ1h/ Fakta: Di Masjid Baiturrahim Istana tidak ada larangan seperti yang dituduhkan oleh hoax. Berikut adalah video yang dibuat oleh Kementerian Sekretaris Negara Republik Indonesia yang memperlihatkan aktivitas keseharian di masjid Baiturrahim Istana ini. Sumber: https://www.youtube.com/watch?v=Caw-M7Pb1BY   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/419751711690703/",,,,
0,istri ahokpribumi indonesia rakyat aja ngerepotin pemimpin,Sebuah akun Facebook memposting foto Veronica Tan (istri Ahok) yang seakan-akan hasil capture dari situs berita Tribun Manado ke dalam sebuah grup disertai narasi: Bininya juga Songong bacotnya. Masih mau milih yg beginian? Sumber: https://www.facebook.com/photo.php?fbid=1563156600381152&set=gm.1756181371076135&type=3   Fakta: Jika ditelusuri pada situs berita Tribun Manado memang ada berita-berita tentang Veronica Tan tetapi tidak ada yang memiliki judul atau tanggal seperti yang ditampilkan pada gambar hoax. Adapun foto yang sama ditemukan tetapi memiliki tanggal dan judul yang berbeda. Sumber: http://manado.tribunnews.com/2015/03/15/breaking-news-istri-ahok-batal-diperiksa-tim-angket   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/421380884861119/,,,,
0,jokowi terobos kebakaran pasar senen pedagang teriak pencitraan,Narasi: Hua ha ha si Kutil mau nya cari muka biar di bilang peduli sama musibah dan di cap sebagai SUPER HERO ternyata rakyat sudah pada encer otak nya Bukn nya mendapat simpati Malah jadi bahan tertawaan Huaaaaaaaaa haaaaa ngokkkkkk gimana para herder nya masih bilang JOKOWI UNTUK RAKYAT rakyat yang KUDISEN   Sumber hoax: https://www.facebook.com/permalink.php?story_fbid=376955246002661&id=100010645663048   Fakta: Judul dan keterangan tautan yang dishare sudah diubah. Sumber asli tautannya adalah sebuah laman artikel dari situs liputan6.com tertanggal 25 April 2014: Tautan ke sumber laman situs liputan6.com yang memuat berita di atas: http://news.liputan6.com/read/2041727/jokowi-terobos-kebakaran-pasar-senen   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/407443092921565/  ,,,,
0,jutaan burung tibatiba berkumpul memenuhi pantai dubai,"Sumber hoax: https://www.facebook.com/nai.rehabhati/posts/674019829443710 Narasi: Bismillah Jutaan burung ini tiba-tiba saja berkumpul memenuhi pantai di Dubai (Uni Emirate Arab) bbrapa hari ini. Hewan-hewan biasanya keluar dari habitatnya dalam keadaan bahaya, semisal harimau, monyet, kijang dan penghuni hutan lain yang keluar gunung sesaat sebelum gunung meletus. Burung, dari laut? Barangkali ini pertanda tsunami dahsyat yang melumat keserakahan dubai ataukah pangkalan militer dari tentara langit yang akan ikut serta melumat habis tentara-tentara syaitan di israel, syam dan palestina. Maka tidak bergunalah seluruh strategi dan teknologi mereka menghadapi milyaran burung dari langit ini. Allahuakbar!!! Bersiaplah kaum muslimin. Hutan ghorqod, rumah-rumah, kota, gudang peluru dan pertahanan Israel sedang Allah bakar seminggu ini nonstop. Ada hal-hal besar yang sedang terjadi dibumi Allah ini.   Fakta: Berkumpulnya burung Ini adalah fenomena tahunan seperti yang disebut dalam sebuah paragraf pada artikel di bawah: The Lawa birds were just migrating in big numbers up to hundreds of thousands at a time to the UAE in search for warm weather, as they always do on the same time every year. Terjemahannya: Burung Lawa tersebut (burung Cormorant) hanya sedang migrasi dalam jumlah besar hingga ratusan ribu dalam sekali waktu ke UAE (United Arab Emirates / Uni Emirat Arab) dalam mencari udara hangat sebagaimana yang selalu mereka lakukan pada waktu yang sama setiap tahun.   Sumber fakta: http://www.khaleejtimes.com/nation/ras-al-khaimah/truth-about-birds-flocking-to-ras-al-khaimah-beaches   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/380930125572862/",,,,
0,kalijodoh dimiliki sinarmas land,Narasi: Ternyata oh ternyata sekarang Kali jodoh Punya SINARMAS LAND.. pantesan aja Si chokinhok Getol banget menggusur warga Kalijodo!!! Sumber: https://www.facebook.com/indrisantika.kurniasari.3/posts/302185810179346   Fakta: Kawasan Kalijodo bukan milik Sinarmas seperti yang dituduhkan oleh penyebar hoax. Sinarmas adalah pihak yang membangunkan kawasan itu untuk Pemprov DKI sebagai bagian dari program CSR (Corporate Social Responsibility) dan oleh karena itu Pemprov DKI menyertakan logo Sinarmas pada tugu tersebut. Kawasan Kalijodo tetap menjadi milik Pemprov DKI.   Sumber: https://news.detik.com/berita/d-3215732/pt-sinarmas-land-bangun-ruang-ramah-anak-di-kalijodo-ahok-mereka-tak-minta-apa-apa   Sumber: http://megapolitan.kompas.com/read/2016/05/23/16465311/bangun.kawasan.kalijodo.rp.20.miliar.ini.kompensasi.untuk.sinarmas   Sumber: http://jakarta.bisnis.com/read/20160523/77/550352/bumi-serpong-damai-bangun-rptra-dan-rth-kalijodo   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/409443672721507/,,,,
0,keberangkatan puluhan umat sejabar tanggal november aksi bela islam jilid dipimpin kh gymnastiar,"Sumber hoax: https://www.facebook.com/SelamatPagiIndonesiaNews/posts/1641572359469076 Narasi: 15.12  30 Nov 2016 konsolidasi keberangkatan puluhan ribu ummat Islam se-Jabar untuk Aksi Bela Islam jilid 3 dipimpin oleh KH gymnastiar (aagym) bergabung dengan para Mujahid pejalan Kaki Ciamis. Satu suara dan Satu Tuntutan #Tangkap_dan_Penjarakan_Ahok   Fakta: Foto adalah dari acara Apel Nusantara Bersatu yang diselenggarakan di Lapangan Gasibu, Jalan Diponegoro, Kota Bandung, Rabu 30 November 2016 dan dihadiri oleh Gubernur Jawa Barat Ahmad Heryawan, pemuka agama Abdullah Gymnastiar (Aa Gym) dan sejumlah tokoh agama dan unsur Muspida. Ini menjelaskan bahwa foto-foto di atas bukanlah kejadian keberangkatan santri ke Jakarta dalam rangka aksi bela Islam jilid 3.     Sumber berita Apel Nusantara Bersatu: http://www.pikiran-rakyat.com/bandung-raya/2016/11/30/aher-masyarakat-harus-tetap-bersatu-386302 http://www.pikiran-rakyat.com/foto/2016/11/30/ribuan-warga-ikuti-apel-nusantara-bersatu-386324 http://detakriaunews.com/news/berita-aa-gym-naik-kuda-di-lapangan-gasibu-teriakan-merdeka-menggema-.html   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/381450345520840/",,,,
0,klaim ahok bersalaman raja salman,Beredar berita di media sosial yang mengklaim bahwa foto Ahok bersalaman dengan Raja Salman sesaat sesudah beliau turun dari pesawat adalah hoax dan hanya gambar editan. Sumber: https://www.facebook.com/groups/prabowofornkri/permalink/872442232908070/   Fakta: Berdasarkan bukti-bukti foto dan video dari berbagai sumber yang valid tampak bahwa Ahok memang bersalaman dengan Raja Salman.   Sumber fakta: https://news.detik.com/berita/d-3435395/cerita-di-balik-salaman-ahok-dengan-raja-salman   Sumber: http://megapolitan.kompas.com/read/2017/03/01/15172851/saat.ahok.bersalaman.dengan.raja.salman.dari.arab.saudi#page1   Sumber fakta: https://www.youtube.com/watch?v=r3Phj-l8qEA   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/429376950728179/    ,,,,
0,kontrak politik anies baswedan pimpin jakarta nilai syariat islam,"Beredar di WhatsApp sebuah gambar hoax berupa foto sebuah surat dengan judul AKAD KONTRAK  AQD AL ITTIFAQ yang seakan ditandatangani oleh Anies Baswedan, Sandiaga Uno dan lain-lain, dan berisi kalimat: Dengan memohon keridhoan Allah SWT dan syafaat Rasulullah Muhammad SAW, SAYA ANIES BASWEDAN dan SAYA SANDIAGA UNO MENYATAKAN SIAP MEMIMPIN DKI JAKARTA dengan nilai-nilai SYARIAT ISLAM dan mendengarkan nasihat para Mufassir dan Ulama.   Fakta: Anies Baswedan telah membantah telah menandatangani surat tersebut sebagaimana dimuat dalam situs berita tempo.co sebagai berikut: Sumber fakta: https://pilkada.tempo.co/read/news/2017/03/18/348857338/beredar-kontrak-politik-soal-syariat-islam-anies-itu-fitnah   Adapun bentuk tanda tangan Anies Baswedan pada surat hoax itu pun tampak berbeda dari contoh tanda tangan Anies Baswedan pada gambar-gambar berikut ini:   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/438427969823077/  ",,,,
0,korban om telolet om,"Narasi hoax: Korban om Telolet. Om Telolet Om. om.Rumah Sakit. OM. Rumah sakit om Sumber: https://www.facebook.com/permalink.php?story_fbid=734934150016237&id=100004989752322   Fakta: Menurut artikel laman situs sunstar.com tertanggal 17 Desember 2016 ini adalah foto kecelakaan di Filipina, sebuah kendaraan semacam becak bermotor bertabrakan dengan bis mengakibatkan pengemudi becak bermotor tewas di tempat dan beberapa orang lainnya luka-luka. Sumber: http://www.sunstar.com.ph/cebu/local-news/2016/12/17/1-dead-6-injured-danao-road-accident-515609   Sumber pembahasan di Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/394328857566322/",,,,
0,kpu dipimpin ainun najib servernya dikendalikan singapura,"Beredar berita hoax dengan narasi seperti berikut: Ternyata kepala administrator server KPU si ainin nadjib Team pemenang jokowi di pilpres masa lalu yg tinggal di singapore Dan skrg pun ternyata server kpu dikendalikan dr singapore Innalillahi Lah skrg lembaga negara servernya dikendalikan dr singapore? Laa hawla wa laa quwwata illaa billaah   Fakta: Ainun Najib membantah keterlibatannya dalam operasional situs maupun server KPU, baik Pilkada wilayah Jakarta atau di daerah sebagaimana dimuat dalam sebuah artikel portal berita kumparan.com seperti berikut: Sumber fakta: https://kumparan.com/jofie-yordan/ainun-najib-bantah-ikut-urus-situs-kpu-dan-kawalpilkada   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/423320498000491/",,,,
0,ktp calon pelaku bom bekasi usia pembuatan ktp berlaku,"Narasi: KEJANGGALAN KEJANGGALAN KASUS BOM PANCI MEMBUAT SEMAKIN KONYOL Jadi begini Ini katanya pelaku bom panci, kalau kemarin jenggotan, celana cingkrang dan jidat hitam, sekarang pakai jilbab.. Eit. tapi tunggu dulu kita cermati fotonya ya Alisnya dikerok yasejak kapan wanita militan membolehkan alis dikerok? Coba deh lihat haditsnya. KTP nya dicetak tahun 2004 dan fotonya ndak pakai jilbab? Emangnya ibu ini pakai jilbab tahun berapa? dan lagi-lagi mana ada wanita militan yang mau foto tanpa hijabnya diumbar? Masa berlaku KTP sampai 2013, berarti 9 tahun, daerah mana yang sampai 9 tahun, biasanya 5 tahun atau seumur hidup kalau e-KTP. Lahir tahun 1989, KTP dibuat tahun 2004 berarti membuat KTP nya usia 15 tahun??? Hebat warga teladan Jadilah muslim cerdas Fakta: KTP tersebut dibuat pada 05-04-2008, bukan 2004 seperti yang diklaim oleh hoax.   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/388131358186072/",,,,
0,lembaga anti koq mabes polri teman ahok,"Narasi: Lembaga ANTI HOAX Koq akan dibuat Mabes Polri bersama teman #ahok ? Bukannya mereka ini justru yang sering membuat berita hoax, atau paling tidak membuat berita yang mengklaim keberhasilan orang lain sebagai keberhasilan junjungannya http://m.suara.com//polri-ajak-komunitas-netizen-mengatasi Sumber: https://www.facebook.com/photo.php?fbid=10209596508087774&set=a.10206870547300458.1073741826.1180308793&type=3   Dan berikut adalah screenshot dari artikel yang dirujuk oleh postingan hoax di atas: Dan ini adalah link yang disertakan dalam narasi postingan di atas: http://www.suara.com/news/2016/11/26/143935/polri-ajak-komunitas-netizen-mengatasi-info-hoax   Fakta: Klarifikasi dari Gerakan Komunitas Masyarakat Anti Hoax sebagaimana diambil dari postingan grup Forum Anti Fitnah, Hasut dan Hoax (tautan ada di bawah): Gerakan Komunitas Masyarakat Anti Hoax ini murni berasal dari komunitas, independen. Tidak berafiliasi ke kelompok manapun, apalagi partai politik. Dan bukan bentukan pemerintah. Gerakan ini punya cita-cita yaitu meningkatkan kesadaran netizen akan bahasa hoax, sehingga pada akhirnya ketika medsos sudah semakin bersih, maka gerakan ini sudah bisa dibubarkan. Pendiri gerakan ini, saya, Harry Sufehmi, Eko Juniarto, Aribowo Sasmito tidak berafiliasi kepada partai politik manapun, dan tidak masuk sebagai timses Pilkada manapun, termasuk TemanAhok, atau SahabatUno atau apapun. Polri (dan juga Kominfo serta lembaga lain) adalah partner dari gerakan ini, dengan sifat sejajar, tidak saling mencampuri. Komunitas tentu akan selalu siap membantu Polri dan lembaga negara lain sehingga tujuan dari gerakan ini, bersihnya medsos dari konten negatif, tercapai. Untuk lembaga, kami sudah membentuk Masyarakat Anti Fitnah Indonesia dengan nama-nama pendiri seperti diatas. Keuangan kami mandiri, dari komunitas, dan juga rencana ke depan dengan menjual merchandise serta donasi. Keuangan akan kami publish secara transparan di situs kami TurnBackHoax.ID Saran kami, tidak perlu takut atau gusar kalau memang tidak pernah menyebar fitnah, hasut, dan hoax. #TURNBACKHOAX   Berikut adalah teks Piagam Masyarakat Anti Hoax: Berikut adalah Piagam Masyarakat Anti Hoax yang sudah ditandatangani:   Sumber pembahasan pada Forum Anti Fitnah Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/381397445526130/",,,,
0,lsm preman dijamu pembina preman kapolda jabar foto makan,"Sebuah akun Instagram @srtpnblk pada tanggal 13 Januari 2017 memposting hoax dengan narasi: Habis menyiksa FPI LSM Preman Dijamu oleh Pembina Preman Kapolda Jabar Keren Kan? Sumber: https://www.instagram.com/p/BPL9-D3hJKg/ Fakta: Kejadian yang terekam di dalam foto berasal dari pertemuan makan siang antara Wakil Walikota Makassar, Ketua Pekat IB dan LSM GMBI pada tanggal 10 Oktober 2016 di Makassar Sulawesi Selatan jauh sebelum peristiwa bentrokan antara FPI dan GMBI pada tanggal 12 Januari 2016. Kejadian pertemuan makan siang itu terekam pada laman berita situs rri.co.id sebagai berikut: Sumber: http://www.rri.co.id/post/berita/316119/daerah/kapolda_sulsel_menjamu_makan_siang_wakil_walikota_makassarketua_pekat_dan_lsm.html   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/405713206427887/ https://www.facebook.com/groups/fafhh/permalink/403318600000681/",,,,
0,aksi indonesia mencapai juta orang metro tv,"Beredar di media sosial gambar hasil capture dari stasiun televisi Metro TV dengan tulisan MASA AKSI KITA INDONESIA MENCAPAI 100 JUTA ORAN(G). Fakta: Hasil capture pada hoax adalah palsu dimana teks aslinya sudah diganti. Hal ini bisa dibuktikan dengan menelusuri video hasil rekaman siaran melalui TV On Demand untuk mendapatkan gambar aslinya. Di dalam video berdurasi dua setengah menit yang link-nya kami sertakan di bawah pada posisi menit ke 2:09 akan terlihat gambar yang asli dimana teks yang ditampilkan berbeda dengan yang ada pada gambar hoax: Sumber video: https://www.youtube.com/watch?v=m4UMWBGLrCg Jika sumber di youtube hilang atau dihapus maka kami sudah membuat salinannya: https://www.turnbackhoax.id/wp-content/uploads/2016/12/Bantu-Klarifikasi-dan-Pelurusan-Headline-dan-Running-Text-yang-diedit-2.mp4   Sumber pembahasan pada Forum Anti Fitnah, Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/383718518627356/",,,,
0,melayu singapuranegeri diambil orang,"Screenshot Sumber hoax: https://www.youtube.com/watch?v=33wXuJ6H0Uk   Video ini diposting oleh sebuah akun YouTube atas nama Nasihat Baik. Ditulis pada keterangan video dan juga dinarasikan di dalam video tentang sulitnya menjadi seorang muslim di negara Singapura saat ini. Fakta: Hingga saat ini makanan halal  dan mesjid mudah dijumpai di Singapura, tidak seperti yang dinarasikan didalam video.   Sumber pembahasan pada Forum Anti Fitnah Hasut dan Hoax: https://www.facebook.com/groups/fafhh/permalink/376226182709923/",,,,
0,meme anggaran kemendikbud trilyun,"Sebuah akun Facebook dengan nama Humor Politik memposting meme bergambarkan Sri Mulyani dan bertuliskan Sri Mulyani Indrawati sedih, Rp.400 triliun anggaran Kemendikbud habis tapi hasil tidak tercapai. Pada narasi disertakan tautan ke laman situs berita detik.com. Sumber hoax: https://www.facebook.com/MemeHumorPolitik/photos/a.614645031955869.1073741827.614640958622943/1296826757071023/?type=3 Tautan yang disertakan dalam narasi (capture tidak disertakan karena hoaxnya bukan pada artikel ini tapi pada meme di atas): https://finance.detik.com/berita-ekonomi-bisnis/3430353/sedihnya-sri-mulyani-menatap-hasil-apbn-ribuan-triliun   Fakta: Pada meme disebutkan bahwa anggaran Kemendikbud (Kementerian Pendidikan dan Kebudayaan) adalah sebesar 400 triliun (tahun 2017, sesuai artikel yang dirujuk). Yang benar anggaran Kemendikbud adalah sebesar 39,8 triliun (2017). Yang 400 triliun adalah anggaran pendidikan (2017), bukan anggaran Kemendikbud. Untuk jelasnya, anggaran Kemendikbud adalah anggaran untuk gaji pegawai Kemendikbud, belanja alat tulis, biaya operasional dan lain-lain di dalam ruang lingkup Kemendikbud saja. Sedangkan anggaran pendidikan adalah anggaran untuk gaji guru, pemeliharaan sekolah, sertifikasi guru dan lain-lain, yang dananya disalurkan ke seluruh daerah untuk dibelanjakan oleh dinas daerah yang bersangkutan di bawah pengawasan Kemendikbud. Berikut adalah sumber informasi nilai anggaran Kementerian Pendidikan: Sumber fakta: http://www.anggaran.depkeu.go.id/content/publikasi/2016%20BIB%202017.pdf  halaman 22   Dan berikut adalah informasi nilai anggaran pendidikan 2017: Sumber: http://www.kemenkeu.go.id/apbn2017   Sumber diskusi: https://www.facebook.com/groups/fafhh/permalink/427689164230291/",,,,
