berita,tagging,judul_berita
"Jakarta, CNN Indonesia -- Ingat fenomena ponsel bengkok yang terjadi pada iPhone 6 Plus? Pemilik Galaxy S6 Edge ternyata juga bisa mengalami hal yang sama.

Awal peluncurannya iPhone 6 Plus langsung diterpa isu tak sedap, yakni tubuh ponsel yang ternyata mudah bengkok saat tertekan. Hal ini ternyata juga terjadi pada ponsel terbaru Samsung.

SquareTrade, sebuah perusahaan elektronik melakukan pengujian terhadap iPhone 6 Plus, Galaxy S6 Edge dan HTC One M9. Ketiganya coba ditekan dengan mesin yang sama.

Dari hasil pengujuan tersebut terlihat bahwa iPhone 6 Plus mulai terlihat membengkok saat menerima tekanan seberat 50 Kg, dan terlihat patah saat ditekan hingga 81 Kg.

Sementara Galaxy S6 Edge ternyata memiliki ketahanan yang sama. Layar dan tubuhnya terlihat benar-benar rusak saat dibebani tekanan seberat 81 Kg.

""Inikah isu bendgate kedua? Bukan. Penggemar Samsung akan mengalami hal lebih buruk, mereka tidak akan menemukan ponsel yang bengkok, melainkan pecahan kaca di dalam saku, kata pengisi suara dalam video tersebut.

Sementara untuk HTC One M9. Layarnya sudah terlihat bengkok saat menerima tekanan 54 Kg, dan karena tombol dayanya tepat berada di tengah, maka kerusakan tersebut membuat ponsel sama sekali tidak berfungsi.

Berikut adalah video pengujian yang dilakukan SquareTrade


Dari hasil pengujian tersebut bisa terlihat bahwa kritik pedas yang ditujukan kepada Apple soal iPhone 6 Plus yang mudah bengkok, juga dialami oleh pesaingnya Galaxy S6 Edge dan HTC One M9.

Tapi perlu dicatat juga. Bahkan untuk membuat ketiga ponsel tersebut melengkung tidaklah mudah, karena memang membutuhkan tekanan yang cukup keras di salah satu titik.",Hoax,"Jakarta , CNN Indonesia - - Ingat fenomena ponsel bengkok yang terjadi pada iPhone 6 Plus ?"
"Mudah melengkungnya casing iPhone 6 Plus menjadi perbincangan hangat belakangan ini. Dan itu bukan hisapan jempol semata. Sudah ada pengguna iPhone 6 Plus yang mengalami kejadian tersebut.

Ukuran layarnya yang 5,5 inch memang masuk kantong celana, namun tanpa disadari selama dalam kantong smartphone tersebut mengalami perubahan bentuk (melengkung) yang diakibatkan gerakan-gerakan tekanan yang tidak disadari oleh pemiliknya.

Sebuah video yang diposting di Youtube menunjukan rentannya desain unibody yang dibungkus alumunium tersebut. Seseorang dalam video yang diunggah di YouTube mencoba melengkungkan iPhone 6 Plus melalui tekanan kedua tangannya dan berhasil.

Terlihat bagian lekukan di sisi sebelah kiri, tepat di bawah tombol volume. Bentuknya yang ramping justru membawa kelemahan pada dirinya.

Agar lebih adil, seseorang dalam video  tersebut juga mengunggah video lainnya dengan tingkat pengujian yang sama,tetapi dengan menggunakan unit Samsung Galaxy Note 3. 

Samsung Galaxy Note 3 yang menggunakan casing plastik ternyata frame rancang bangunnya lebih kuat dibandingkan iPhone 6 Plus. Hingga saat ini seperti dikutip dari GSMarena, pihak Apple belum memberikan konfirmasi mengenai hal tersebut. ",Valid,Mudah melengkung nya casing iPhone 6 Plus menjadi perbincangan hangat belakangan ini .
"JAKARTA - Tipisnya badan iPhone keluaran terbaru memunculkan isu bahwa ponsel tersebut mudah melengkung. Rumor ini mendera iPhone 6 Plus saat diluncurkan tahun lalu.
Ponsel yang memiliki ketebalan 7,1 milimeter itu gagal uji tes melengkung. Iya, dalam beberapa uji tes yang diunggah di video berbagi Youtube, badan ponsel tersebut melengkung saat dilakukan pengujian.
Nah bagaimana dengan iPhone 6s Plus? Memiliki ketebalan yang lebih tebal 0,2 milimeter dari pendahulunya, apakah mampu melewati uji lengkung? Dalam video yang dikeluarkan FoneFox di Youtube, flagship terbaru Apple ini ternyata mampu melewati uji lengkung.

Penguji melakukan uji lengkung dengan menggunakan tangan. Dengan menempatkan kedua jempol di tengah bodi iPhone 6s Plus, kemudian delapan jari lainnya menarik ke sisi berlawanan, ternyata badan ponsel tidak berubah bentuk.

Meski dengan kekuatan 30 persen hingga 100 persen dikeluarkan si penguji, namun ponsel yang memiliki ketebalan 7,3 milimeter tersebut terlihat tidak melengkung dan tetap di posisi semula.

Tak sampai di situ, penguji kemudian meminta bantuan temannya untuk kembali melakukan uji lengkung. Hasilnya, kedua penguji tidak mampu melengkungkan iPhone 6s Plus.

Seperti diketahui, Apple menyematkan aluminium 7000 Series yang diklaim oleh Apple sangat kuat dan stabil untuk menampung hardware dari perangkat ini. ",Valid,JAKARTA - Tipisnya badan iPhone keluaran terbaru memunculkan isu bahwa ponsel tersebut mudah melengkung.
" Jakarta - Keluhan dari para pengguna iPhone 6 Plus bahwa handset miliknya gampang melengkung telah dibantah oleh Apple. Menurut Apple, asal penggunanya hati-hati, kejadian itu tak perlu terjadi.
Apple memang mengakui bahwa ada pengguna iPhone 6 Plus yang mengalami bodi melengkung, namun jumlahnya tak banyak. Menurut juru bicaranya, sampai Rabu (24/9/2014), jumlahnya yang mengadu karena masalah ini hanya 9 orang.

""iPhone 6 mempunyai unibody yang kuat dengan kekuataan ekstra. Smartphone ini juga memiliki stainless steel dan titanium untuk melindungi bagian bodinya. Termasuk, menggunakan kaca terkuat dalam industri smartphone,"" ujar juru bicara Apple, seperti detikINET kutip dari CNBC, Jumat (26/9/2014).

Apple melanjutkan bahwa pekerja mereka melakukan banyak tes untuk menguji kekuataan dari iPhone 6 Plus.

Masalah iPhone 6 Plus mudah melengkung dilaporkan beberapa pemakai, lengkap dengan fotonya. Seperti diceritakan pengguna Forum Macrumors bernama Hanzon. Dia mengaku cukup lama memasukan iPhone 6 Plus ke dalam saku celana bagian depan. Setidaknya 4 jam perangkat tersebut berada di kantungnya.

Saat di dalam celana tersebut, Hanzon tak mengeluarkan iPhone 6 Plus itu dan terus beraktivitas biasa seperti. Hasilnya, dia mendapati bagian tengah smartphone barunya itu agak 'membungkuk'.

Pengalaman buruk juga dialami oleh DevinPitcher. Dia juga menaruh iPhone 6 Plus miliknya di saku depan. Tak dijelaskan berapa lama dia menaruhnya, yang jelas itu cukup membuat  melengkung.",Valid, Jakarta - Keluhan dari para pengguna iPhone 6 Plus bahwa handset miliknya gampang melengkung telah dibantah oleh Apple.
"Inilah foto iPhone 6 yang mudah melengkung beredar di Internet. Seperti dikutip dari Mashable, Rabu (24/9/2014), seorang anggota forum MacRumors membagikan foto iPhone 6 Plus miliknya yang melengkung. Hanzon, nama anggota itu, mengaku menyimpan iPhone 6 Plus di saku celana bagian depan saat menyetir. Setelah beberapa jam dikantongi, Hanzon mendapati iPhone 6 tersebut sudah berubah bentuk, bagian tengahnya sedikit melengkung.

Kasus serupa juga dilaporkan anggota forum MacRumors, DevinPitcher. Ia menceritakan, iPhone 6 Plus milik rekannya juga melengkung setelah dikantongi di saku depan celana. Sebuah foto iPhone 6 melengkung ikut di-posting oleh Devin dalam sebuah thread.

Sebuah postingan di forum berbahasa Perancis, MacBidouille, juga melaporkan kasus serupa. Anggota forum ini juga menyertakan foto iPhone 6 milik rekannya yang melengkung hanya gara-gara diletakkan di kantong celana bagian depan.

Kasus bengkok ini memang bukan yang pertama terjadi. Awal tahun ini, beberapa pemilik iPhone 5S melaporkan ponsel miliknya melengkung meski tidak mengalami benturan dan juga tidak diletakkan di saku bagian belakang atau terduduki. Sementara itu, pada tahun 2012, beberapa pengguna iPhone 5 mengaku mengalami kasus tersebut di perangkat mereka. ",Hoax,Inilah foto iPhone 6 yang mudah melengkung beredar di Internet.
"Kabar yang satu ini mungkin sangat berguna bagi para konsumen
yang berniat membeli iPhone 6 Plus saat dirilis di pasar Indonesia.

Setelah beberapa hari dirilis di sejumlah negara, smartphone anyar Apple
berlayar jumbo 5,5 inci itu mulai menuai protes dari pengguna.

Menurut laporan sebagian pengguna iPhone 6 Plus,
iPhone berlayar terbesar itu ternyata mudah melengkung bila terlalu lama disimpan
di dalam saku celana.

Kejadian ini pertama kali dilaporkan oleh seorang pemilik
iPhone 6 bernama Hanzon di situs forumMacRumors.
Ia mengaku menyimpan iPhone 6
Plus di dalam saku celana selama kurang lebih 4 jam, dan melakukan aktifitas sehari-hari
seperti biasa.
Saat dikeluarkan, Hanzon terkejut ketika ia melihat bagian tengah
iPhone 6 Plus miliknya itu sedikit 'membungkuk', alias melengkung.

Tak hanya Hanzon, seorang pengguna lain bernama Devin Pitcher
juga mengungkapkan keluhan serupa di forum.

Devin mengaku menyimpan iPhone 6 Plus anyar
miliknya di saku celana bagian depan. Saat dikeluarkan, bagian tengah iPhone 6 Plus pun
melengkuk seperti tank sanggup menahan tekanan.
Penggunaan layar besar 5,5 inci memang dikhawatirkan akan mengganggu kenyamanan pengguna.

Namun masalah dimensi yang besar membatasi kenyaman pengguna saat menyimpannya di saku
celana tampaknya tidak terpikirkan oleh Apple. Selain itu, Apple juga dinilai melakukan
kesalahan dengan memilih material campuran metal-aluminium yang tidak terlalu solid sebagai
bahan dasar rangka iPhone 6 Plus. 

Mungkin Rangka Iphone tersebut belum lulus Uji  UTM (Universal Testing Machine). Uji UTM
berfungsi menguji rangka Iphone 6 plus dengan cara ditekan dan di tarik hingga batas maksimal.
Jika kekuatan yang di butuhkan untuk membengkokkan Iphone tersebut kecil, Berarti mudah bengkok",Hoax,"Kabar yang satu ini mungkin sangat berguna bagi para konsumen
yang berniat membeli iPhone 6 Plus saat dirilis di pasar Indonesia.

"
"Di tengah tingginya permintaan konsumen terhadap smartphone terbaru Apple iPhone 6 Plus, beredar kabar yang tidak menyenangkan. Sejumlah kecil pengguna ponsel big screen iPhone 6 Plus kabarnya melakukan komplain karena smartphone-nya mudah melengkung atau bengkok saat ditaruh di kantong. (Baca : Penjualan Apple iPhone 6 dan iPhone 6 Plus Tembus 10 Juta Unit)

Beberapa pengguna melaporkan masalah tersebut melalui forum-forum di internet lengkap dengan foto iPhone 6 Plus yang melengkung, umumnya di tengah hingga bagian atas handset, demikian laporan yang dilansir dari ZD Net (24/9/2014). Terlipatnya iPhone 6 Plus yang dilengkapi layar 5,5 inci tersebut diprediksi karena tekanan saat pengguna duduk ketika hp berada di kantong belakang celananya.

Namun melalui forum MacRumors, salah satu pemilik iPhone 6 Plus dengan nama hanzoh mengklaim bahwa hp nya rusak (bengkok) setelah disimpan di kantong celana bagian depan selama sekitar 18 jam. (Baca : Luncurkan Galaxy Note 4, Samsung: iPhone 6 Plus Hanya Meniru)

iPhone 6 Plus hingga kini merupakan smartphone paling ramping dari Apple dengan ketebalan sekitar 7,1 mm dan panjang sekitar 16cm. Beberapa pemilik hp tersebut berspekulasi mudah bengkoknya iPhone 6 Plus dikarenakan tubuhnya yang terlalu tipis. Hingga kini Apple belum bersedia memberikan komentar.",Hoax,"Di tengah tingginya permintaan konsumen terhadap smartphone terbaru Apple iPhone 6 Plus, beredar kabar yang tidak menyenangkan."
"iPhone 6 Plus ternyata gampang melengkung ini di alami beberapa pengguna yang baru menyadari usai terlalu lama di taruh di dalam saku. Mengenai terjadinya kasus ini Apple selaku vendor pabrikan di nilai teledor dalam memilih bahan material campuran metal-aluminium alloy yang tidak terlalu padu yang di gunakan sebagai bahan dasar rangka iPhone 6 Plus.

Kasus gampang melengkungnya IPhone 6 Plus memang lagi ramai di gunjingkan mengingat perangkat lunak buatan Apple ini baru di lepas ke pasaran pada Jumat (19/9/2014) lalu. Tentu saja ini mengingatkan pada kasus iPhone 4 yang di rilis pada tahun 2010. Waktu itu publik penggila teknologi menyebutnya skandal ""antennagate karena di sinyalir rancangan Iphone 4 terjadi kesalahan di bagaian antena yang menyebabkan sering putusnya sambungan jika sedang di pakai nelepon.

Menanggapi hebohnya kasus iPhone 6 Plus yang mudah melengkung jika di taruh di dalam saku. Pihak Aplle belum memberikan peryataan secara resmi. Namun, mereka mengumumkan sedang menyelidiki laporan soal masalah yang ditemukan dalam sistem operasi (OS) iOS 8. Bahkan, Apple menarik OS versi 8.0.1.

Tentu saja kasus ini akan di jadikan para vendor rival untuk sebagai alat serang. Terbaru Blackberry sela-sela pengumuman peluncuran BlackBerry Passport ikut menyindir kasus ini. Ini di ungkapkan CEO BlackBerry John Chen yang ikut menyerang kelemahan iPhone 6 plus.

""Bahkan sekuat apapun Anda mencoba, Anda tidak akan bisa membengkokkan BlackBerry Passport, sindir Chen",Hoax,iPhone 6 Plus ternyata gampang melengkung ini di alami beberapa pengguna yang baru menyadari usai terlalu lama di taruh di dalam saku.
"Peristiwa iPhone 6 melengkung akhir-akhir ini memenuhi dunia maya, mendorong CEO T-Mobile, John Legere merespon keras hal ini.

Dilansir dari Ubergizmo, Senin (6/10/2014), CEO yang terkenal selalu blak-blakan dalam mengemukakan pendapatnya, memutuskan untuk melihat hal ini secara bijak.

""Video yang menggambarkan seorang pria yang dapat melakukannya (membuat iPhone 6 melengkung) - dan jika Anda melihat wajahnya, dia mungkin sudah berubah menjadi ungu. Pembuluh darahnya terlihat keluar melalui jari-jarinya. Apakah Anda *******?""

Dia juga merespon orang yang mengeluhkan hanya dengan meletakkannya di saku, iPhone 6 mereka langsung melengkung. ""Apa yang Kau tahu, 9 orang menduduki ponsel mereka, pertama-tama mereka membutuhkan jeans benar-benar pas, karena jika tidak jeans yang dikenakan bisa memotong ponsel Anda menjadi dua.Ambil laptop Anda, lakukan handstand denganya dan lemparkan ke tembok. Semua itu ***** ******,"" tegasnya.

Legere menambahkan, meskipun Apple tengah diliputi dengan skandal daya tahan iPhone 6 yang lemah, semua itu ternyata tidak membuat permintaan ponsel teranyar Apple itu melemah.  

Seperti yang diketahui, beberapa waktu lalu, total sebanyak sembilan orang yang mengeluhkan soal daya tahan iPhone 6 yang lemah dan mudah melengkung. Hal ini bertolak belakang dengan tes yang dilakukan oleh Consumer Reports, dan berhasil membuktikan daya tahan iPhone 6 tidak selemah yang dikeluhkan. ",Hoax,"Peristiwa iPhone 6 melengkung akhir-akhir ini memenuhi dunia maya, mendorong CEO T-Mobile, John Legere merespon keras hal ini.

"
"Jakarta  Setelah mendapat kritik terus dari para pengguna iPhone 6 Plus, karena perangkat itu mudah sekali melengkung. Apple pun lama kelamaan jengah dengan keluhan para konsumennya dan langsung memberi keterangan terkait masalah itu sekaligus membantah kualitas body iPhone 6 Plus yang ringkih.

Apple memang mengakui bahwa ada pengguna iPhone 6 Plus yang mengalami bodi melengkung, namun jumlahnya tak banyak. Menurut juru bicaranya, jumlahnya yang mengadu karena masalah ini hanya 9 orang sampai Rabu (24/9).

""iPhone 6 mempunyai unibody yang kuat dengan kekuatan ekstra. Smartphone ini juga memiliki stainless steel dan titanium untuk melindungi bagian bodinya. Termasuk, menggunakan kaca terkuat dalam industri smartphone,"" ujar juru bicara Apple, seperti bacaini kutip dari CNBC, Jumat (26/9).

Apple melanjutkan bahwa pekerja mereka melakukan banyak tes untuk menguji kekuatan dari iPhone 6 Plus. Namun, sampai saat ini belum diketahui kenapa body iPhone 6 Plus mudah sekali melengkung.",Hoax,"Jakarta  Setelah mendapat kritik terus dari para pengguna iPhone 6 Plus, karena perangkat itu mudah sekali melengkung."
"Produk terbaru Apple, yakni iPhone 6 Plus memang kerap dikeluhkan sejumlah pengguna. Sebab, produk yang satu ini memiliki kelemahan mudah melengkung, kalau terlalu lama disimpan di saku celana.

Apple dalam membuat iPhone 6 Plus itu, dinilai melakukan kesalahan besar dengan memilih material campuran metal-aluminium alloy yang tidak terlalu solid sebagai bahan dasar rangka iPhone 6 Plus. Hal itu membuatnya mudah melengkung.

Atas kelemahannya itu, smartphone anyar Apple berlayar jumbo 5,5 inci tersebut, kini menjadi bahan olok-olokan di berbagai media sosial. Sejumlah kompetitor Apple pun tak menyia-nyiakan kesempatan ini untuk menghajar Apple.

Menurut berita yang dilansir laman Business Insider, Selasa (21/10/2014), hashtag #bendgate, atau yang bisa ditafsirkan sebagai skandal melengkung iPhone 6 Plus menjadi topik hangat di sejumlah media sosial. Banyak pengguna Twitter, Path, serta jejaring sosial berbagai foto lainnya yang mengejek kelemahan iPhone 6 Plus itu.

Contohnya seperti yang dilakukan akun Twitter resmi brand makanan ringan @KitKat. Brand yang memang menjalin kerjasama dengan Google ini mem-posting sebuah foto yang menyindir betapa ringkihnya rangka handset iPhone 6. Mereka juga berkicau, Kami tidak melengkung, kami #patah. #bendgate #iPhone6plus.",Hoax,"Produk terbaru Apple, yakni iPhone 6 Plus memang kerap dikeluhkan sejumlah pengguna."
"Saat pertama diluncurkan dua tahun lalu, iPhone 6 dan 6 Plus ramai dipermasalahkan akibat kasus layar bengkok atau 'bendgate'. Kini, iPhone 6 dan 6 Plus kembali dilaporkan mengalami masalah layar yang tak kalah parah.

Julia Bluff dari iFixit, penyedia layanan servis gadget terkemuka, menyatakan bila banyak lini iPhone 6 yang berumur hampir dua tahun terkena masalah 'Touch Disease'. iPhone 6 yang terkena Touch Disease, layar sentuhnya disebut tidak berfungsi. Celakanya, meski iFixit bisa melakukan perbaikan, kebanyakan kasus mengharuskan pengguna mengganti iPhone mereka.

iFixit menjelaskan bila Touch Disease terjadi akibat dua chip yang bertanggung jawab atas fitur touchscreen pada iPhone 6 rusak atau tidak saling terhubung. Ternyata, Touch Disease disebut berhubungan dengan masalah 'bendgate'.

Ya, bodi iPhone 6 dan iPhone 6 Plus yang lebih lemah dari seri iPhone lain secara tidak langsung membuat papan sirkuit ikut melengkung, membuat chip atau sambungan soldernya putus.

Ironisnya, toko-toko resmi Apple dan tempat servis resmi Apple disebut tidak mempunyai peralatan yang memadahi untuk melakukan perbaikan. Sebab masalah Touch Disease mengharuskan si teknisi membongkar iPhone, dan hal itu bukan perkara mudah.

Beberapa 'korban' Touch Disease di Apple Forum juga menyayangkan sulitnya mencari klaim garansi atas masalah ini karena melengkung atau bengkoknya iPhone dikategorikan kesalahan pengguna.

Guna menyiasati masalah ini, ada seorang pengguna yang terpaksa memasang karet gelang di iPhone 6 Plus-nya agar layar bisa tetap berfungsi. Seperti yang terlihat di gambar berikut ini.",Valid,"Saat pertama diluncurkan dua tahun lalu, iPhone 6 dan 6 Plus ramai dipermasalahkan akibat kasus layar bengkok atau 'bendgate'."
"Buntut kabar iPhone Plus yang dikeluhkan mudah bengkok, Apple merespons dengan mengajak beberapa pewarta melihat proses pengujian kekuatan iPhone 6 Plus di laboratoriumnya. 

Dalam video pengujian iPhone terbaru itu, Apple menegaskan untuk membuat iPhone terbaru itu, melakukan beberapa pengujian. Tak cukup hanya satu kali, tapi beberapa kali pengujian. Hal ini untuk memastikan sekaligus meyakinkan kepada pencinta iPhone, bila Apple tak main-main dalam menghadirkan inovasi pada iPhone terbaru. 

Melansir Recode.net, Jumat 26 September 2014, tes pertama disebut ""sit test"". Pada tahap ini, merupakan pengujian iPhone terbaru dengan simulasi perangkat dibebani bobot tertentu. Apple menggambarkan sit test ini, iPhone 6 Plus diduduki oleh seorang dewasa. Pada video itu, iPhone 6 Plus terlihat andal, tanpa cacat atau rusak. 

Wakil Presiden Senior Teknik Perangkat Keras Apple, Dan Riccio, mengungkapkan, tes ini merupakan salah satu cara yang paling relevan untuk menunjukkan kekhawatiran pelanggan bila iPhone bakal mudah rusak saat ditaruh di saku. 

Riccio menegaskan Apple melakukan tes ini selama ""ribuan kali"". 

Selanjutnya, pengujian kedua disebut tes bengkok tiga titik. Pada tahap ini, iPhone dibebani dengan bobot sampai 25 kilogram. Masih sama, iPhone tetap masih kuat, tak bengkok. 

Tes selanjutnya yaitu tes titik tekanan. Pada tahap ini, Apple membebani iPhone dengan bobot 10 kg pada satu titik tertentu. 

Terakhir, Apple menguji produknya dengan tes torsi atau puntiran. Terlihat pada fasilitas tes ini, iPhone 6, iPhone 6 Plus, dan MacBook Pro diputar melalui kedua ujungnya yang telah dikunci.",Valid,"Buntut kabar iPhone Plus yang dikeluhkan mudah bengkok , Apple merespons dengan mengajak beberapa pewarta melihat proses pengujian kekuatan iPhone 6 Plus di laboratorim nya ."
"Apple mencetak rekor penjualan 10 juta unit pada minggu pertama peluncuran iPhone 6 dan iPhone 6 Plusnya. Namun, beberapa laporan terbaru mengklaim bahwa seritersebut mudah bengkok di saku penggunanya.

Laporan dari sedikit bengkoknya perangkat iPhone 6 muncul pada beberapa forum Apple, mengisyaratkan bahwa beberapa item mulai melengkung setelah disimpan pada saku depan selama beberapa saat. Seorang anggota forum MacRumors memposting sebuah foto iPhone 6 Plus nya setelah beberapa jam diletakkan di dalam saku depan celananya saat mengendarai mobil. Foto-foto lain juga muncul di forum Apple Perancis MacBidouille dan web-web lain.

Laporan ini pada mulanya ditanggapi dengan gurauan dan skeptisisme. Namun menurut MacRumors, bengkok atau melengkungnya perangkat tersebut sebenarnya masuk akal dari sudut pandang organik. PErtama-tama, Apple menggunakan alumunium untuk mewadahi ponsel mereka, yang bersifat sangat lembut dan dapat dibengkokkan. Selain itu, iPhone 6 dan iPhone Plus juga lebih tipis dari seri-seri sebelumnya. Sehingga apabila pengguna memberikan tekanan pada perangkat tersebut, ada kemungkinan tekanan itu akan mengubah bentuk ponsel mereka.

Masalah ini bahkan juga dialami seri-seri Apple sebelumnya, juga ponsel Xperia keluaran Sony. MacRumors menyarankan agar pengguna tidak menyimpan iPhone mereka di saku. Beberapa pengguna memilih untuk memberikan casing pada ponsel baru mereka. Bagaimanapun, hal ini mungkin akan membuat beberapa calon pembeli berpikir ulang. Sejauh ini, belum ada penjelasan dari pihak Apple terkait fenomena ini.",Valid,Apple mencetak rekor penjualan 10 juta unit pada minggu pertama peluncuran iPhone 6 dan iPhone 6 Plusnya.
"Anda mungkin pernah mendengar istilah bendgate. Ya, tahun lalu, setelah peluncuran iPhone 6 Plus, skandal besar yang dijuluki bendgate ini mencuat ke berbagai media. Kasus ini begitu heboh di dunia teknologi karena saat itu iPhone 6 Plus mudah sekali bengkok. Bahkan, kabarnya ketika ditekuk dengan tangan pun iPhone 6 Plus langsung bengkok.

Lalu, bagaimana dengan iPhone 6S Plus? Apakah iPhone terbaru ini juga mengalami kasus serupa? Untungnya, untuk produk terbaru Apple ini sepertinya tak akan diterpa isu bendgate. Pasalnya, dalam video berdurasi 5 menit ini telah diperlihatkan bahwa iPhone 6S Plus sangat sulit untuk dibengkokkan.

Video tersebut menampilkan seorang pemuda yang ingin membengkokkan iPhone 6S Plus dengan sekuat tenaga. Namun, usahanya tak membuahkan hasil sama sekali. Barulah, setelah dia meminta bantuan salah seorang temannya, iPhone tersebut akhirnya melengkung juga, seperti yang dilansir oleh News.Softpedia (25/9/15).

Meski demikian, kedua pemuda itu mengakui bahwa iPhone 6S Plus tidak dapat ditekuk dengan mudah. Mereka sampai mengeluarkan tenaga ekstra untuk menekuk iPhone tersebut. Kelihatannya iPhone 6S Plus dapat melengkung lantaran dua pemuda tadi menekuk di bagian struktur bodi yang lemah.",Valid,Anda mungkin pernah mendengar istilah bendgate .
"Tahun lalu, Apple mendapatkan sedikit masalah kala melepas seri iPhone 6 terbaru mereka. Pasalnya, smartphone tersebut diisukan mudah bengkok dan tampak ringkih. Menanggapi masalah tersebut, Apple pun menghadirkan perubahan pada seri iPhone terbaru iPhone 6s dan 6s plus. Salah satu perubahan yng dilakukan oleh Apple adalah dengan menggunakan bahan-bahan baru pada proses pembuatannya. 

Tahun lalu, sejumlah pengguna iPhone 6 Plus melaporkan handsetnya melengkung. Apple mengakui bahwa ada pengguna iPhone 6 Plus yang mengalami bodi melengkung, namun jumlahnya tak banyak.

Menurut Apple, asal penggunanya hati-hati, kejadian itu tak perlu terjadi. Apple melanjutkan bahwa pekerja mereka melakukan banyak tes untuk menguji kekuatan dari iPhone 6 Plus.

""iPhone 6 mempunyai unibodi yang kuat dengan kekuatan ekstra. Smartphone ini juga memiliki stainless steel dan titanium untuk melindungi bagian bodinya. Termasuk, menggunakan kaca terkuat dalam industri smartphone, ujar juru bicara Apple kala itu.

Apple akhirnya menggunakan aluminium seri 7000 yang diklaim lebih kokoh dan solid. Namun, bagaimanapun juga isu iPhone mudah bengkok sudah terlanjur melekat. Jadi apakah penggunaan material baru ini akan berpengaruh pada iPhone terbaru saat dibengkokkan?.

Seperti apa ketangguhan material aluminium seri 7000 dalam iPhone terbaru? Apakah memang lebih kuat dibanding generasi iPhone sebelumnya? Seorang jurnalis dari FoneFox pun melakukan tes pada iPhone terbaru ini. Ia memutuskan untuk mengetes ketangguhan dari bahan material baru ini.

Dalam video tersebut, tampak seseorang akan membuat iPhone 6s Plus bengkok dengan kekuatan kedua tangannya seperti tes sebelumnya pada iPhone 6. Hasilnya, body iPhone 6s Plus tidak mengalami bengkok sedikit pun.

Masih penasaran dengan kekuatan iPhone 6 Plus, kini dengan bantuan rekannya, iPhone 6 Plus coba dibengkokkan dengan sekuat tenaga dan hasilnya ada perubahan bentuk di body walau tidak melengkung sampai parah. Hanya terlihat bengkok sedikit body-nya, namun iPhone 6 Plus masih bisa digunakan dengan baik.

Tes ini mungkin kurang adil. Karena seharusnya tes bengkok ini dilakukan menggunakan mesin karena tenaga manusia tidak semua sama. Namun, tes ini setidaknya sudah membuktikan bahwa iPhone 6s plus dengan material baru lebih kokoh dan kuat. Jadi, kamu tidak perlu khawatir kala membeli iPhone 6s dan iPhone 6s plus.",Hoax,"Tahun lalu, Apple mendapatkan sedikit masalah kala melepas seri iPhone 6 terbaru mereka."
